id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,,,alpha-2,name,iso_country,,,,sub_div_codes,name,iso_region
6106,SKBS,medium_airport,José Celestino Mutis Airport,6.20292,-77.3947,80,SA,Colombia,,Bahía Solano,yes,SKBS,BSC,BSC,,http://en.wikipedia.org/wiki/Jos%C3%A9_Celestino_Mutis_Airport,,,,,,CO,Colombia,,,EG-AST,Asyut,
30793,WBGN,small_airport,Sematan Airport,1.813609958,109.7630005,22,AS,Malaysia,Sarawak,Sematan,no,WBGN,BSE,,,,,,,,,MY,Malaysia,,,EG-BA,Al Ba?r al A?mar,
5456,PHSF,medium_airport,Bradshaw Army Airfield,19.76009941,-155.5540009,6190,NA,United States of America,Hawaii,Camp Pohakuloa,no,PHSF,BSF,BSF,,,,,,,,US,United States of America,,,EG-BH,Al Bu?ayrah,
324042,RPBL,small_airport,Balesin Island Airport,14.419365,122.039402,25,AS,Philippines,Basilan,Balesin,no,RPBL,BSI,,,https://en.wikipedia.org/wiki/Balesin_Island_Airport,,,,,,PH,Philippines,,,EG-BNS,Bani Suwayf,
2076,DAUB,medium_airport,Biskra Airport,34.79330063,5.738230228,289,AF,Algeria,,Biskra,yes,DAUB,BSK,,,http://en.wikipedia.org/wiki/Biskra_Airport,,,,,,DZ,Algeria,,,EG-C,AI Qahirah,
4226,LFSB,large_airport,EuroAirport Basel-Mulhouse-Freiburg Airport,47.59,7.5291667,885,EU,France,,Bâle/Mulhouse,yes,LFSB,BSL,,http://www.euroairport.com/,http://en.wikipedia.org/wiki/EuroAirport_Basel-Mulhouse-Freiburg,"MLH, EAP",,,,,FR,France,,,EG-DK,Ad Daqahliyah,
5189,OINJ,small_airport,Bishe Kola Air Base,36.65510178,52.34960175,-79,AS,Iran (Islamic Republic of),Mazandaran,Amol,no,OINJ,BSM,,,,,,,,,IR,Iran (Islamic Republic of),,,EG-DT,Dumyat,
30794,FEFS,small_airport,Bossangoa Airport,6.492000103,17.42900085,1637,AF,Central African Republic,,Bossangoa,no,FEFS,BSN,,,http://en.wikipedia.org/wiki/Bossangoa_Airport,,,,,,CF,Central African Republic,,,EG-FYM,AI Fayyum,
5723,RPUO,medium_airport,Basco Airport,20.4513,121.980003,291,AS,Philippines,Batanes,Basco,yes,RPUO,BSO,,,http://en.wikipedia.org/wiki/Basco_Airport,,,,,,PH,Philippines,,,EG-GH,AI Gharbiyah,
301802,BSP,small_airport,Bensbach Airport,-8.858055556,141.2594444,30,OC,Papua New Guinea,Western,Bensbach,no,AYBH,BSP,BEN,,http://en.wikipedia.org/wiki/Bensbach_Airport,,,,,,PG,Papua New Guinea,,,EG-GZ,AI Jizah,
20793,KP04,small_airport,Bisbee Municipal Airport,31.36400032,-109.8830032,4780,NA,United States of America,Arizona,Bisbee,no,P04,BSQ,P04,http://www.discoverbisbee.com/about_air.htm,http://en.wikipedia.org/wiki/Bisbee_Municipal_Airport,,,,,,US,United States of America,,,EG-IS,AI Isma 'iliyah,
5294,ORMM,large_airport,Basrah International Airport,30.54910088,47.66210175,11,AS,Iraq,Al Basrah,Basrah,yes,ORMM,BSR,,,http://en.wikipedia.org/wiki/Basra_International_Airport,,,,,,IQ,Iraq,,,EG-JS,Janub Sina',
284,SNBS,small_airport,Balsas Airport,-7.526030064,-46.05329895,930,SA,Brazil,,Balsas,no,SNBS,BSS,SNBS,,,,,,,,BR,Brazil,,,EG-KB,AI Qalyubiyah,
30795,OABT,small_airport,Bost Airport,31.55970001,64.36499786,2464,AS,Afghanistan,,Bost,no,OABT,BST,,,,,,,,,AF,Afghanistan,,,EG-KFS,Kafr ash Shaykh,
30796,FZEN,small_airport,Basankusu Airport,1.224720001,19.78890038,1217,AF,Congo (Democratic Republic of the),,Basankusu,yes,FZEN,BSU,,,,,,,,,CD,Congo (Democratic Republic of the),,,EG-KN,Qina,
302396,BSV,small_airport,Besakoa Airport,-15.6725,47.06166667,40,AF,Madagascar,Mahajanga,Besakoa,no,,BSV,,,,,,,,,MG,Madagascar,,,EG-LX,Al Uqsur,
16188,AK97,small_airport,Boswell Bay Airport,60.42309952,-146.1459961,230,NA,United States of America,Alaska,Boswell Bay,no,AK97,BSW,AK97,,http://en.wikipedia.org/wiki/Boswell_Bay_Airport,,,,,,US,United States of America,,,EG-MN,AI Minya,
26736,VYPN,small_airport,Pathein Airport,16.815201,94.7799,20,AS,Myanmar,,Pathein,yes,VYPN,BSX,,,http://en.wikipedia.org/wiki/Pathein_Airport,Bassein,,,,,MM,Myanmar,,,EG-MNF,AI Minufiyah,
16187,AK96,small_airport,Bartletts Airport,58.21620178,-157.352005,50,NA,United States of America,Alaska,Egegik,no,AK96,BSZ,AK96,,,,,,,,US,United States of America,,,EG-MT,Matruh,
30797,FKKO,small_airport,Bertoua Airport,4.54861021,13.72609997,2133,AF,Cameroon,,Bertoua,no,FKKO,BTA,,,,,,,,,CM,Cameroon,,,EG-PTS,Bur Sa'id,
30798,FCOT,small_airport,Betou Airport,3.049999952,18.5,1168,AF,Congo,,Betou,no,FCOT,BTB,,,,,,,,,CG,Congo,,,EG-SHG,Suhaj,
26465,VCCB,medium_airport,Batticaloa Airport,7.70576,81.678802,20,AS,Sri Lanka,N�?genahira pa?ata,Batticaloa,yes,VCCB,BTC,,,http://en.wikipedia.org/wiki/Batticaloa_Airport,,,,,,LK,Sri Lanka,,,EG-SHR,Ash Sharqiyah,
30799,GFBN,medium_airport,Sherbro International Airport,7.532420158,-12.51889992,14,AF,Sierra Leone,Southern,Bonthe,yes,GFBN,BTE,,,http://en.wikipedia.org/wiki/Sherbro_International_Airport,Bonthe Airport,,,,,SL,Sierra Leone,,,EG-SIN,Shamal Sina',
19409,KBTF,small_airport,Skypark Airport,40.86940002,-111.927002,4234,NA,United States of America,Utah,Bountiful,no,KBTF,BTF,BTF,,http://en.wikipedia.org/wiki/Skypark_Airport,,,,,,US,United States of America,,,EG-SUZ,As Suways,
30800,FEGF,small_airport,Batangafo Airport,7.314109802,18.30879974,1378,AF,Central African Republic,,Batangafo,no,FEGF,BTG,,,http://en.wikipedia.org/wiki/Batangafo_Airport,,,,,,CF,Central African Republic,,,EG-WAD,AI Wadi al Jadid,
26828,WIDD,medium_airport,Hang Nadim International Airport,1.121029973,104.1190033,126,AS,Indonesia,Riau,Batam Island,yes,WIDD,BTH,,,http://en.wikipedia.org/wiki/Hang_Nadim_Airport,WIKB,,,,,ID,Indonesia,,,ER-AN,�Anseba,
5337,PABA,medium_airport,Barter Island LRRS Airport,70.13400269,-143.5820007,2,NA,United States of America,Alaska,Barter Island Lrrs,no,PABA,BTI,BTI,,http://en.wikipedia.org/wiki/Barter_Island_LRRS_Airport,,,,,,US,United States of America,,,ER-DK,Debubawi K�eyyi? Ba?ri,
26862,WITT,medium_airport,Sultan Iskandar Muda International Airport,5.522872024,95.42063713,65,AS,Indonesia,Aceh,Banda Aceh,yes,WITT,BTJ,,,http://en.wikipedia.org/wiki/Sultan_Iskandar_Muda_International_Airport,WIAB,,,,,ID,Indonesia,,,ER-DU,Debub,
6464,UIBB,medium_airport,Bratsk Airport,56.37060165,101.697998,1610,AS,Russian Federation,Irkutskaya oblast',Bratsk,yes,UIBB,BTK,,,http://en.wikipedia.org/wiki/Bratsk_Airport,Аэропорт Братск,,,,,RU,Russian Federation,,,ER-GB,Gash-Barka,
3427,KBTL,medium_airport,W K Kellogg Airport,42.30730057,-85.25150299,952,NA,United States of America,Michigan,Battle Creek,no,KBTL,BTL,BTL,http://www.battlecreekmi.gov/City_Government/Departments/W_K__Kellogg_Airport.htm,http://en.wikipedia.org/wiki/W.K._Kellogg_Regional_Airport,,,,,,US,United States of America,,,ER-MA,Ma�ikel,
3428,KBTM,medium_airport,Bert Mooney Airport,45.95479965,-112.4970016,5550,NA,United States of America,Montana,Butte,yes,KBTM,BTM,BTM,,http://en.wikipedia.org/wiki/Bert_Mooney_Airport,,,,,,US,United States of America,,,ER-SK,Semienawi K�eyyi? Ba?ri,
19354,KBBP,small_airport,Marlboro County Jetport H.E. Avent Field,34.62170029,-79.73439789,147,NA,United States of America,South Carolina,Bennettsville,no,KBBP,BTN,BBP,,http://en.wikipedia.org/wiki/Marlboro_County_Jetport,,,,,,US,United States of America,,,ES-A,Alicante / Alacant,
41501,GY-BTO,small_airport,Botopasi Airport,4.217511094,-55.44705391,242,SA,Suriname,Sipaliwini,Botopasi,yes,SMBO,BTO,,,http://en.wikipedia.org/wiki/Botopassi_Airstrip,,,,,,SR,Suriname,,,ES-AB,Albacete,
19411,KBTP,small_airport,Pittsburgh/Butler Regional Airport,40.776901,-79.949699,1248,NA,United States of America,Pennsylvania,Butler,no,KBTP,BTP,BTP,http://butlercountyairport.org/,http://en.wikipedia.org/wiki/Butler_County_Airport,"Graham Field, Butler-Graham Airport, Butler County-K W Scholter Field",,,,,US,United States of America,,,ES-AL,Almer�a,
30801,HRYI,small_airport,Butare Airport,-2.595829964,29.73670006,5801,AF,Rwanda,,Butare,no,HRYI,BTQ,,,,,,,,,RW,Rwanda,,,ES-AV,�vila,
3429,KBTR,medium_airport,Baton Rouge Metropolitan Airport,30.533199,-91.149597,70,NA,United States of America,Louisiana,Baton Rouge,yes,KBTR,BTR,BTR,,http://en.wikipedia.org/wiki/Baton_Rouge_Metropolitan_Airport,,,,,,US,United States of America,,,ES-B,Barcelona  [Barcelona],
4617,LZIB,large_airport,M. R. Štefánik Airport,48.17020035,17.21269989,436,EU,Slovakia,Bratislavsk� kraj,Bratislava,yes,LZIB,BTS,,,http://en.wikipedia.org/wiki/M._R._%C5%A0tef%C3%A1nik_Airport,,,,,,SK,Slovakia,,,ES-BA,Badajoz,
5343,PABT,medium_airport,Bettles Airport,66.91390228,-151.529007,647,NA,United States of America,Alaska,Bettles,no,PABT,BTT,BTT,,http://en.wikipedia.org/wiki/Bettles_Airport,,,,,,US,United States of America,,,ES-BI,Biskaia,
26807,WBGB,medium_airport,Bintulu Airport,3.123850107,113.0199966,74,AS,Malaysia,Sarawak,Bintulu,yes,WBGB,BTU,,,http://en.wikipedia.org/wiki/Bintulu_Airport,,,,,,MY,Malaysia,,,ES-BU,Burgos,
3430,KBTV,medium_airport,Burlington International Airport,44.47190094,-73.15329742,335,NA,United States of America,Vermont,Burlington,yes,KBTV,BTV,BTV,http://www.vermontairports.com/btv.html,http://en.wikipedia.org/wiki/Burlington_International_Airport,,,,,,US,United States of America,,,ES-C,A Coru�a  [La Coru�a],
26775,WAOC,small_airport,Batu Licin Airport,-3.412410021,115.9950027,3,AS,Indonesia,Kalimantan Selatan,Batu Licin-Borneo Island,no,WAOC,BTW,,,http://id.wikipedia.org/wiki/Bandar_Udara_Bersujud,WRBC,,,,,ID,Indonesia,,,ES-CA,C�diz,
19412,KBTY,small_airport,Beatty Airport,36.86109924,-116.7870026,3170,NA,United States of America,Nevada,Beatty,no,KBTY,BTY,BTY,,http://en.wikipedia.org/wiki/Beatty_Airport,,,,,,US,United States of America,,,ES-CC,C�ceres,
29743,LTBE,small_airport,Bursa Airport,40.23329926,29.00919914,331,AS,Turkey,Bursa,Bursa,no,LTBE,BTZ,,,,,,,,,TR,Turkey,,,ES-CE,Ceuta,
53,AYBK,medium_airport,Buka Airport,-5.422319889,154.6730042,11,OC,Papua New Guinea,Bougainville,Buka Island,yes,AYBK,BUA,,,http://en.wikipedia.org/wiki/Buka_Airport,,,,,,PG,Papua New Guinea,,,ES-CO,C�rdoba,
19413,KBUB,small_airport,Cram Field,41.77669907,-99.14969635,2182,NA,United States of America,Nebraska,Burwell,no,KBUB,BUB,BUB,,,,,,,,US,United States of America,,,ES-CR,Ciudad Real,
4296,LHBP,large_airport,Budapest Liszt Ferenc International Airport,47.42976,19.261093,495,EU,Hungary,Pest,Budapest,yes,LHBP,BUD,,http://www.bud.hu/english,http://en.wikipedia.org/wiki/Budapest_Ferenc_Liszt_International_Airport,"Ferihegyi nemzetközi repülőtér, Budapest Liszt Ferenc international Airport",,,,,HU,Hungary,,,ES-CS,Castell�n / Castell�,
3431,KBUF,large_airport,Buffalo Niagara International Airport,42.94049835,-78.73220062,728,NA,United States of America,New York,Buffalo,yes,KBUF,BUF,BUF,,http://en.wikipedia.org/wiki/Buffalo_Niagara_International_Airport,,,,,,US,United States of America,,,ES-CU,Cuenca,
2935,FNBG,medium_airport,Benguela Airport,-12.60900021,13.40369987,118,AF,Angola,,Benguela,no,FNBG,BUG,,,http://en.wikipedia.org/wiki/Benguela_Airport,"Aeroporto 17 de Setembro, Gen. V. Deslandes Airport",,,,,AO,Angola,,,ES-GC,Las Palmas,
41423,WAJB,small_airport,Bokondini Airport,-3.6822,138.6755,4550,AS,Indonesia,Papua,Bokondini,yes,WAJB,BUI,,,http://en.wikipedia.org/wiki/Bokondini_Airport,,,,,,ID,Indonesia,,,ES-GI,Girona  [Gerona],
32139,OYBQ,small_airport,Al-Bough Airport,17.34670067,44.62170029,3800,AS,Yemen,Sa'dah,Al-Bough,no,OYBQ,BUK,,,,"Albuq, Al Buq, Albuqa",,,,,YE,Yemen,,,ES-GR,Granada,
46171,BUL,small_airport,Bulolo Airport,-7.216286671,146.6495419,2240,OC,Papua New Guinea,Morobe,Bulolo,no,AYBU,BUL,BUO,,http://en.wikipedia.org/wiki/Bulolo_Airport,,,,,,PG,Papua New Guinea,,,ES-GU,Guadalajara,
19414,KBUM,small_airport,Butler Memorial Airport,38.28979874,-94.34010315,892,NA,United States of America,Missouri,Butler,no,KBUM,BUM,BUM,,,,,,,,US,United States of America,,,ES-H,Huelva,
6107,SKBU,medium_airport,Gerardo Tobar López Airport,3.81963,-76.9898,48,SA,Colombia,,Buenaventura,yes,SKBU,BUN,BUN,,http://en.wikipedia.org/wiki/Gerardo_Tobar_L%C3%B3pez_Airport,,,,,,CO,Colombia,,,ES-HU,Huesca,
30802,HCMV,small_airport,Burao Airport,9.5275,45.5549,3400,AF,Somalia,Togdheer,Burao,yes,HCMV,BUO,,,http://en.wikipedia.org/wiki/Burao_Airport,,,,,,SO,Somalia,,,ES-J,Ja�n,
3000,FVBU,medium_airport,Joshua Mqabuko Nkomo International Airport,-20.01740074,28.61790085,4359,AF,Zimbabwe,Bulawayo,Bulawayo,yes,FVBU,BUQ,,,http://en.wikipedia.org/wiki/Joshua_Mqabuko_Nkomo_International_Airport,,,,,,ZW,Zimbabwe,,,ES-L,Lleida  [L�rida],
3432,KBUR,medium_airport,Bob Hope Airport,34.20069885,-118.3590012,778,NA,United States of America,California,Burbank,yes,KBUR,BUR,BUR,,,,,,,,US,United States of America,,,ES-LE,Le�n,
6452,UGSB,medium_airport,Batumi International Airport,41.61029816,41.59970093,105,AS,Georgia,Ajaria,Batumi,yes,UGSB,BUS,,,http://en.wikipedia.org/wiki/Batumi_International_Airport,,,,,,GE,Georgia,,,ES-LO,La Rioja,
315554,VQBT,small_airport,Bathpalathang Airport,27.5622,90.7471,8485,AS,Bhutan,,Jakar,yes,VQBT,BUT,,,https://en.wikipedia.org/wiki/Bathpalathang_Airport,,,,,,BT,Bhutan,,,ES-LU,Lugo  [Lugo],
41564,SUBU,small_airport,Bella Union Airport,-30.33333397,-57.08333206,70,SA,Uruguay,Artigas,Bella Union,no,SUBU,BUV,,,,,,,,,UY,Uruguay,,,ES-M,Madrid,
26802,WAWB,small_airport,Betoambari Airport,-5.486879826,122.5690002,164,AS,Indonesia,Sulawesi Tenggara,Bau Bau-Butung Island,no,WAWB,BUW,,,,WAAB,,,,,ID,Indonesia,,,ES-MA,M�laga,
5139,OIBB,medium_airport,Bushehr Airport,28.94479942,50.83459854,68,AS,Iran (Islamic Republic of),,Bushehr,yes,OIBB,BUZ,,,http://en.wikipedia.org/wiki/Bushehr_Airport,,,,,,IR,Iran (Islamic Republic of),,,ES-ML,Melilla,
4169,LFOB,medium_airport,Paris Beauvais Tillé Airport,49.45439911,2.112780094,359,EU,France,,Beauvais/Tillé,yes,LFOB,BVA,,,http://en.wikipedia.org/wiki/Paris_Beauvais_Till%C3%A9_Airport,,,,,,FR,France,,,ES-MU,Murcia,
5875,SBBV,medium_airport,Atlas Brasil Cantanhede Airport,2.841388941,-60.6922226,276,SA,Brazil,,Boa Vista,yes,SBBV,BVB,,,http://en.wikipedia.org/wiki/Boa_Vista_International_Airport,Boa Vista International Airport,,,,,BR,Brazil,,,ES-NA,Navarra / Nafarroa,
3151,GVBA,medium_airport,Rabil Airport,16.1364994,-22.88890076,69,AF,Cabo Verde,,Rabil,yes,GVBA,BVC,,,http://en.wikipedia.org/wiki/Rabil_Airport,Boa Vista Island,,,,,CV,Cabo Verde,,,ES-O,Asturias,
315553,NFNU,closed,Bui-Dama Airport,-16.8598,178.6232,90,OC,Fiji,,Bua,no,NFNU,BVF,,,,Ndalomo,,,,,FJ,Fiji,,,ES-OR,Ourense  [Orense],
29255,ENBV,medium_airport,Berlevåg Airport,70.871399,29.034201,42,EU,Norway,Finnmark,Berlevåg,yes,ENBV,BVG,,https://avinor.no/en/airport/berlevag-airport/,https://en.wikipedia.org/wiki/Berlev%C3%A5g_Airport,,,,,,NO,Norway,,,ES-P,Palencia,
5997,SBVH,medium_airport,Brigadeiro Camarão Airport,-12.69439983,-60.09830093,2018,SA,Brazil,,Vilhena,yes,SBVH,BVH,,,https://en.wikipedia.org/wiki/Vilhena_Airport,Vilhena Airport,,,,,BR,Brazil,,,ES-PM,Balears  [Baleares],
39441,SLHJ,small_airport,Huacaraje Airport,-13.55000019,-63.7478981,846,SA,Bolivia (Plurinational State of),,Itenes,no,SLHJ,BVK,,,,,,,,,BO,Bolivia (Plurinational State of),,,ES-PO,Pontevedra  [Pontevedra],
41590,BO-BVL,small_airport,Baures Airport,-13.58333302,-63.58333206,470,SA,Bolivia (Plurinational State of),,Baures,no,SLBA,BVL,,,,,,,,,BO,Bolivia (Plurinational State of),,,ES-S,Cantabria,
281,SNBL,small_airport,Belmonte Airport,-15.87170029,-38.87189865,33,SA,Brazil,,Belmonte,no,SNBL,BVM,SNBL,,,,,,,,BR,Brazil,,,ES-SA,Salamanca,
19419,KBVO,small_airport,Bartlesville Municipal Airport,36.76250076,-96.01119995,711,NA,United States of America,Oklahoma,Bartlesville,no,KBVO,BVO,BVO,,,,,,,,US,United States of America,,,ES-SE,Sevilla,
311040,BVP,closed,Bolovip Airstrip,-5.3633,141.655,4990,OC,Papua New Guinea,Western,Bolovip,no,,BVP,,,,Bolobip,,,,,PG,Papua New Guinea,,,ES-SG,Segovia,
302436,BVR,small_airport,Esperadinha Airport,14.86430556,-24.746,64,AF,Cabo Verde,,Brava Island,no,GVBR,BVR,,,,,,,,,CV,Cabo Verde,,,ES-SO,Soria,
414,SNVS,small_airport,Breves Airport,-1.636530042,-50.4435997,98,SA,Brazil,,Breves,no,SNVS,BVS,SNVS,,,,,,,,BR,Brazil,,,ES-SS,Gipuzkoa,
16501,PABG,small_airport,Beluga Airport,61.17219925,-151.0440063,130,NA,United States of America,Alaska,Beluga,no,PABG,BVU,BLG,,http://en.wikipedia.org/wiki/Beluga_Airport,,,,,,US,United States of America,,,ES-T,Tarragona  [Tarragona],
34959,UHSB,small_airport,Burevestnik Airport,44.91999817,147.621994,79,AS,Russian Federation,Sakhalinskaya oblast',Iturup Island,yes,UHSB,BVV,,,http://en.wikipedia.org/wiki/Burevestnik_Airport,"Iturup Airport, Аэропорт Буревестник",,,,,RU,Russian Federation,,,ES-TE,Teruel,
30803,AU-BVW,closed,[Duplicate] Batavia Downs Airport,-12.65919971,142.6750031,,OC,Australia,,Batavia Downs,no,,BVW,,,,,,,,,AU,Australia,,,ES-TF,Santa Cruz de Tenerife,
19421,KBVX,small_airport,Batesville Regional Airport,35.7262001,-91.64730072,465,NA,United States of America,Arkansas,Batesville,no,KBVX,BVX,BVX,,,,,,,,US,United States of America,,,ES-TO,Toledo,
3433,KBVY,medium_airport,Beverly Municipal Airport,42.58420181,-70.91649628,107,NA,United States of America,Massachusetts,Beverly,no,KBVY,BVY,BVY,http://www.beverlyairport.com/,http://en.wikipedia.org/wiki/Beverly_Municipal_Airport,,,,,,US,United States of America,,,ES-V,Valencia / Val�ncia,
26593,VNBW,medium_airport,Gautam Buddha Airport,27.505685,83.416293,358,AS,Nepal,Lumbini,Bhairawa,yes,VNBW,BWA,,,http://en.wikipedia.org/wiki/Gautam_Buddha_Airport,Bhairahawa Airport,,,,,NP,Nepal,,,ES-VA,Valladolid,
19422,KBWC,small_airport,Brawley Municipal Airport,32.99290085,-115.5169983,-128,NA,United States of America,California,Brawley,no,KBWC,BWC,BWC,,http://en.wikipedia.org/wiki/Brawley_Municipal_Airport,,,,,,US,United States of America,,,ES-VI,�lava / Araba,
19423,KBWD,small_airport,Brownwood Regional Airport,31.79360008,-98.95649719,1387,NA,United States of America,Texas,Brownwood,no,KBWD,BWD,BWD,,http://en.wikipedia.org/wiki/Brownwood_Regional_Airport,,,,,,US,United States of America,,,ES-Z,Zaragoza,
2284,EDVE,medium_airport,Braunschweig-Wolfsburg Airport,52.319199,10.5561,295,EU,Germany,,Braunschweig,yes,EDVE,BWE,,http://www.flughafen-braunschweig-wolfsburg.de/,https://en.wikipedia.org/wiki/Braunschweig_Airport,,,,,,DE,Germany,,,ES-ZA,Zamora,
2443,EGNL,medium_airport,Barrow Walney Island Airport,54.1286111,-3.2675,173,EU,United Kingdom of Great Britain and Northern Ireland,,Barrow-in-Furness,no,EGNL,BWF,,http://www.walneyairfield.multiservers.com/,http://en.wikipedia.org/wiki/Barrow/Walney_Island_Airfield,,,,,,GB,United Kingdom of Great Britain and Northern Ireland,,,ET-AA,Adis Abeba,
3434,KBWG,medium_airport,Bowling Green Warren County Regional Airport,36.96450043,-86.41970062,547,NA,United States of America,Kentucky,Bowling Green,no,KBWG,BWG,BWG,,http://en.wikipedia.org/wiki/Bowling_Green-Warren_County_Regional_Airport,,,,,,US,United States of America,,,ET-AF,Afar,
26867,WMKB,medium_airport,Butterworth Airport,5.465919971,100.3909988,11,AS,Malaysia,,Butterworth,no,WMKB,BWH,,,,,,,,,MY,Malaysia,,,ET-AM,Amara,
3435,KBWI,large_airport,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,146,NA,United States of America,Maryland,Baltimore,yes,KBWI,BWI,BWI,https://www.bwiairport.com/,https://en.wikipedia.org/wiki/Baltimore%E2%80%93Washington_International_Airport,WAS,,,,,US,United States of America,,,ET-BE,Binshangul Gumuz,
3990,LDSB,medium_airport,Bol Airport,43.28570175,16.67970085,1776,EU,Croatia,Splitsko-dalmatinska �upanija,Brač Island,yes,LDSB,BWK,,,http://en.wikipedia.org/wiki/Bol_Airport,Brač Airport,,,,,HR,Croatia,,,ET-DD,Dire Dawa,
13485,6OK6,small_airport,Earl Henry Airport,36.79589844,-97.31700134,1054,NA,United States of America,Oklahoma,Blackwell,no,6OK6,BWL,6OK6,,http://en.wikipedia.org/wiki/Earl_Henry_Airport,,,,,,US,United States of America,,,ET-GA,Gambela Hizboch,
322146,KBWW,small_airport,Bowman Regional Airport,46.1655193,-103.30075,2965,NA,United States of America,North Dakota,Bowman,no,KBWW,BWM,BWW,http://www.bowmannd.com/county/departments/airport-authority/,,,,,,,US,United States of America,,,ET-HA,Hareri Hizb,
26819,WBSB,large_airport,Brunei International Airport,4.944200039,114.9280014,73,AS,Brunei Darussalam,,Bandar Seri Begawan,yes,WBSB,BWN,,,http://en.wikipedia.org/wiki/Brunei_International_Airport,,,,,,BN,Brunei Darussalam,,,ET-OR,Oromiya,
30804,UWSB,medium_airport,Balakovo Airport,51.85829926,47.74560165,95,EU,Russian Federation,Saratovskaya oblast',Balakovo,yes,UWSB,BWO,,,http://en.wikipedia.org/wiki/Balakovo_Airport,"Malaya Bykovka Airport, Аэропорт Балаково, Аэропорт Малая Быковка",,,,,RU,Russian Federation,,,ET-SN,YeDebub Biheroch Bihereseboch na Hizboch,
301803,BWP,small_airport,Bewani Airport,-3.021666667,141.1652778,550,OC,Papua New Guinea,West Sepik,Bewani,no,AYBI,BWP,BEW,,,,,,,,PG,Papua New Guinea,,,ET-SO,Sumale,
27184,YWYY,medium_airport,Wynyard Airport,-40.99890137,145.7310028,62,OC,Australia,,Burnie,yes,YWYY,BWT,,,http://en.wikipedia.org/wiki/Burnie_Airport,,,,,,AU,Australia,,,ET-TI,Tigray,
27130,YSBK,medium_airport,Sydney Bankstown Airport,-33.92440033,150.9880066,29,OC,Australia,,Sydney,no,YSBK,BWU,,,http://en.wikipedia.org/wiki/Bankstown_Airport,,,,,,AU,Australia,,,FI-1,Ahvenanmaan maakunta,
4827,MUBR,small_airport,Las Brujas Airport,22.62129974,-79.14720154,13,NA,Cuba,,Cayo Santa Maria,no,MUBR,BWW,,,http://en.wikipedia.org/wiki/Las_Brujas_Airport_(Cuba),,,,,,CU,Cuba,,,FI-2,Etel�-Karjala,
46587,ID-0011,small_airport,Blimbingsari Airport,-8.31015,114.3401,112,AS,Indonesia,Jawa Timur,Banyuwangi,yes,WARB,BWX,BWI,,http://en.wikipedia.org/wiki/Blimbingsari_Airport,Sukojati,,,,,ID,Indonesia,,,FI-3,Etel�-Pohjanmaa,
29697,EGVJ,closed,RAF Bentwaters,52.12749863,1.434720039,85,EU,United Kingdom of Great Britain and Northern Ireland,,Woodbridge,no,EGVJ,BWY,,,http://en.wikipedia.org/wiki/RAF_Bentwaters,,,,,,GB,United Kingdom of Great Britain and Northern Ireland,,,FI-4,Etel�-Savo,
19425,KBXA,small_airport,George R Carr Memorial Air Field,30.81369972,-89.86499786,119,NA,United States of America,Louisiana,Bogalusa,no,KBXA,BXA,BXA,,,,,,,,US,United States of America,,,FI-5,Kainuu,
